iter	MultiClass
22374	0.0008720558481
22375	0.0008720178989
22376	0.0008719788958
22377	0.0008719504196
22378	0.0008718959432
22379	0.0008718583817
22380	0.0008718206116
22381	0.0008717682877
22382	0.0008717024428
22383	0.0008716463733
22384	0.0008716106476
22385	0.0008715723154
22386	0.000871536718
22387	0.0008714894633
22388	0.0008714508539
22389	0.0008714144145
22390	0.0008713840328
22391	0.0008713487939
22392	0.0008713116134
22393	0.0008712794097
22394	0.0008712456603
22395	0.0008712019888
22396	0.0008711640533
22397	0.0008711194038
22398	0.0008710620163
22399	0.0008710241741
22400	0.0008709923517
22401	0.0008709542491
22402	0.0008709167617
22403	0.0008708602478
22404	0.000870822024
22405	0.0008707691002
22406	0.0008707275302
22407	0.0008706877284
22408	0.0008706274565
22409	0.0008705844214
22410	0.0008705285282
22411	0.0008704954296
22412	0.0008704583825
22413	0.0008704030975
22414	0.0008703663734
22415	0.0008703280464
22416	0.0008702695328
22417	0.0008702339546
22418	0.0008701831954
22419	0.0008701500424
22420	0.0008701087801
22421	0.000870075599
22422	0.000870037117
22423	0.0008699915521
22424	0.0008699601745
22425	0.0008699307451
22426	0.0008698956322
22427	0.0008698499234
22428	0.0008698023171
22429	0.0008697617754
22430	0.0008697196495
22431	0.0008696708263
22432	0.0008696319251
22433	0.0008695978693
22434	0.000869552408
22435	0.0008695224671
22436	0.0008694866031
22437	0.0008694424057
22438	0.00086941662
22439	0.0008693743385
22440	0.000869341648
22441	0.0008693094534
22442	0.0008692758842
22443	0.0008692466124
22444	0.0008692213964
22445	0.0008691867184
22446	0.000869161146
22447	0.0008691308869
22448	0.0008690756025
22449	0.0008690386274
22450	0.000869002779
22451	0.0008689341622
22452	0.0008689057072
22453	0.0008688618372
22454	0.0008688348173
22455	0.0008687994778
22456	0.0008687658913
22457	0.0008687132525
22458	0.0008686812451
22459	0.000868631449
22460	0.0008685987984
22461	0.0008685479564
22462	0.0008685108045
22463	0.0008684713934
22464	0.0008684319623
22465	0.0008683946807
22466	0.0008683581438
22467	0.0008683049645
22468	0.0008682658272
22469	0.0008682261896
22470	0.0008681851476
22471	0.0008681479656
22472	0.00086809953
22473	0.0008680610374
22474	0.0008680219494
22475	0.0008679756145
22476	0.0008679425381
22477	0.0008678715052
22478	0.0008678337241
22479	0.0008678034526
22480	0.0008677485124
22481	0.0008676798868
22482	0.000867643128
22483	0.0008675995974
22484	0.00086755392
22485	0.0008675092745
22486	0.0008674722129
22487	0.0008674391837
22488	0.0008673873689
22489	0.0008673547274
22490	0.0008672932091
22491	0.0008672520824
22492	0.0008672074007
22493	0.0008671704483
22494	0.0008671114653
22495	0.0008670717193
22496	0.0008670416415
22497	0.0008670037882
22498	0.0008669615381
22499	0.0008669307825
22500	0.00086688999
22501	0.0008668538605
22502	0.0008668196525
22503	0.0008667930454
22504	0.0008667566477
22505	0.0008667082979
22506	0.0008666749723
22507	0.0008666349143
22508	0.0008665985435
22509	0.0008665555533
22510	0.000866522392
22511	0.0008664773864
22512	0.000866426778
22513	0.0008663839689
22514	0.0008663492804
22515	0.0008663174826
22516	0.0008662917474
22517	0.0008662563669
22518	0.0008662263653
22519	0.0008661909418
22520	0.0008661428381
22521	0.0008661066699
22522	0.0008660709536
22523	0.000866037641
22524	0.0008659902074
22525	0.0008659465188
22526	0.0008659155217
22527	0.0008658729613
22528	0.0008658351472
22529	0.0008657803017
22530	0.0008657405296
22531	0.0008657042541
22532	0.0008656739634
22533	0.0008656381445
22534	0.0008655945588
22535	0.0008655664555
22536	0.0008655368952
22537	0.0008655093316
22538	0.0008654616641
22539	0.0008654140138
22540	0.000865362865
22541	0.0008653245944
22542	0.0008652874231
22543	0.0008652354028
22544	0.0008651834661
22545	0.0008651417795
22546	0.0008651121156
22547	0.0008650723956
22548	0.0008650262963
22549	0.0008649849407
22550	0.0008649368066
22551	0.0008649088034
22552	0.0008648765556
22553	0.0008648424697
22554	0.0008648081782
22555	0.0008647768715
22556	0.0008647495152
22557	0.0008647230014
22558	0.0008646852214
22559	0.0008646558288
22560	0.0008646204191
22561	0.0008645901972
22562	0.0008645591126
22563	0.0008645178697
22564	0.0008644676349
22565	0.0008644342666
22566	0.0008643909358
22567	0.0008643588815
22568	0.0008643118967
22569	0.0008642720018
22570	0.0008642399043
22571	0.0008642096187
22572	0.0008641729977
22573	0.0008641449083
22574	0.0008641146352
22575	0.000864052436
22576	0.000864014218
22577	0.0008639713773
22578	0.0008639306237
22579	0.0008638890491
22580	0.0008638488775
22581	0.0008638037082
22582	0.0008637760388
22583	0.0008637121732
22584	0.0008636633544
22585	0.0008636098113
22586	0.0008635704443
22587	0.0008635160891
22588	0.0008634829959
22589	0.0008634462771
22590	0.0008634089212
22591	0.0008633684162
22592	0.0008633298665
22593	0.0008632958621
22594	0.0008632578146
22595	0.0008632240563
22596	0.0008631920887
22597	0.0008631570672
22598	0.0008631195286
22599	0.0008630810545
22600	0.0008630484964
22601	0.0008630170322
22602	0.0008629743066
22603	0.000862935199
22604	0.0008628945865
22605	0.0008628610624
22606	0.0008628215124
22607	0.000862782607
22608	0.0008627362987
22609	0.0008627029126
22610	0.0008626583701
22611	0.0008626260467
22612	0.0008625691985
22613	0.0008625282654
22614	0.0008624912119
22615	0.0008624649393
22616	0.0008624101258
22617	0.000862363031
22618	0.0008623284115
22619	0.0008622827301
22620	0.0008622436948
22621	0.0008622022582
22622	0.0008621599183
22623	0.0008621206631
22624	0.0008620906272
22625	0.000862059229
22626	0.0008620256485
22627	0.0008619747854
22628	0.0008619430976
22629	0.0008618954473
22630	0.0008618529569
22631	0.0008618164063
22632	0.0008617908428
22633	0.0008617346689
22634	0.0008616946701
22635	0.0008616561018
22636	0.000861623059
22637	0.0008615867744
22638	0.0008615422849
22639	0.000861509148
22640	0.0008614327954
22641	0.0008613988019
22642	0.0008613665156
22643	0.0008613313211
22644	0.0008612890487
22645	0.0008612558102
22646	0.000861221092
22647	0.000861164101
22648	0.0008611058715
22649	0.0008610663344
22650	0.000861023051
22651	0.0008609942936
22652	0.0008609431221
22653	0.0008609058888
22654	0.0008608592029
22655	0.0008608238898
22656	0.0008607933057
22657	0.0008607547886
22658	0.0008607236393
22659	0.0008606723262
22660	0.0008606333702
22661	0.0008605973572
22662	0.0008605309323
22663	0.000860498171
22664	0.0008604441441
22665	0.0008604068185
22666	0.0008603725775
22667	0.0008603375996
22668	0.0008602883276
22669	0.0008602550562
22670	0.0008602206104
22671	0.0008601904375
22672	0.0008601505741
22673	0.0008601218311
22674	0.0008600734363
22675	0.0008600238164
22676	0.0008599895041
22677	0.0008599452037
22678	0.0008599028925
22679	0.0008598609846
22680	0.0008598256687
22681	0.0008597755053
22682	0.000859746449
22683	0.0008597144511
22684	0.0008596669142
22685	0.0008596245157
22686	0.0008595891648
22687	0.0008595396512
22688	0.0008594936434
22689	0.0008594500557
22690	0.0008594192372
22691	0.000859393157
22692	0.0008593629924
22693	0.0008592870531
22694	0.0008592422485
22695	0.000859192779
22696	0.000859135116
22697	0.0008591013386
22698	0.0008590652851
22699	0.0008590221555
22700	0.0008589876904
22701	0.0008589507225
22702	0.0008589098027
22703	0.0008588704251
22704	0.0008588419986
22705	0.0008587964154
22706	0.0008587586969
22707	0.0008587175585
22708	0.0008586784927
22709	0.0008586452145
22710	0.0008586066996
22711	0.0008585758333
22712	0.0008585365166
22713	0.0008585084692
22714	0.0008584708195
22715	0.0008584298075
22716	0.0008583994466
22717	0.0008583651604
22718	0.0008583163045
22719	0.0008582719688
22720	0.0008582355162
22721	0.0008582033316
22722	0.0008581619844
22723	0.000858126361
22724	0.000858087433
22725	0.0008580486565
22726	0.0008580142211
22727	0.0008579668184
22728	0.0008579323616
22729	0.0008579031456
22730	0.0008578741827
22731	0.0008578077778
22732	0.0008577384333
22733	0.0008577043674
22734	0.0008576609591
22735	0.000857625696
22736	0.0008575971528
22737	0.0008575308048
22738	0.0008575004824
22739	0.0008574601628
22740	0.0008574321522
22741	0.0008573813393
22742	0.0008573352056
22743	0.0008573026872
22744	0.0008572755285
22745	0.0008572253731
22746	0.0008571981115
22747	0.0008571469655
22748	0.0008571094333
22749	0.0008570599478
22750	0.0008570263618
22751	0.0008569861168
22752	0.000856951658
22753	0.0008569166517
22754	0.0008568812742
22755	0.0008568295297
22756	0.0008567888282
22757	0.0008567345534
22758	0.0008566853778
22759	0.0008566263885
22760	0.0008565746069
22761	0.0008565343868
22762	0.0008564915258
22763	0.0008564489599
22764	0.0008564132424
22765	0.0008563772223
22766	0.0008563397881
22767	0.0008563028146
22768	0.0008562756061
22769	0.0008562321447
22770	0.0008561919522
22771	0.0008561520678
22772	0.0008561249576
22773	0.0008560953624
22774	0.0008560572919
22775	0.0008560219396
22776	0.0008559803773
22777	0.0008559413423
22778	0.0008559150624
22779	0.0008558762013
22780	0.000855843764
22781	0.0008558165814
22782	0.0008557766217
22783	0.0008557273219
22784	0.0008556968525
22785	0.0008556649075
22786	0.0008556311053
22787	0.0008555771448
22788	0.0008555398379
22789	0.0008554936167
22790	0.0008554589144
22791	0.0008554327085
22792	0.0008553969207
22793	0.0008553608393
22794	0.0008553332323
22795	0.0008552929476
22796	0.0008552486593
22797	0.0008552059304
22798	0.0008551614301
22799	0.000855130412
22800	0.0008551015798
22801	0.0008550693501
22802	0.0008550292745
22803	0.0008549937865
22804	0.000854944547
22805	0.0008549099436
22806	0.0008548762912
22807	0.0008548312282
22808	0.0008547755047
22809	0.000854746838
22810	0.0008547064558
22811	0.0008546784314
22812	0.0008546434322
22813	0.0008545989314
22814	0.000854562418
22815	0.0008544960519
22816	0.0008544573602
22817	0.0008544140348
22818	0.0008543797039
22819	0.0008543422628
22820	0.0008543095755
22821	0.0008542606974
22822	0.0008542231465
22823	0.0008541921816
22824	0.0008541591117
22825	0.000854106387
22826	0.0008540798733
22827	0.000854046155
22828	0.000853994798
22829	0.0008539599794
22830	0.000853920327
22831	0.0008538926626
22832	0.0008538438529
22833	0.0008537883136
22834	0.0008537470519
22835	0.0008537016115
22836	0.0008536677632
22837	0.0008536285383
22838	0.0008535953587
22839	0.0008535622191
22840	0.000853498107
22841	0.0008534563725
22842	0.000853407651
22843	0.0008533709921
22844	0.0008533333798
22845	0.000853295369
22846	0.0008532571094
22847	0.0008532279171
22848	0.0008531879982
22849	0.0008531324813
22850	0.0008530949338
22851	0.0008530689947
22852	0.0008530384603
22853	0.0008529978223
22854	0.0008529576015
22855	0.0008529184708
22856	0.0008528776241
22857	0.0008528427729
22858	0.0008528036505
22859	0.0008527705122
22860	0.000852739101
22861	0.0008527023865
22862	0.0008526518231
22863	0.0008526096432
22864	0.0008525772965
22865	0.0008525501622
22866	0.0008525161277
22867	0.0008524847769
22868	0.0008524506828
22869	0.000852410086
22870	0.000852367684
22871	0.0008523328551
22872	0.0008522947595
22873	0.0008522474154
22874	0.0008522150776
22875	0.0008521879171
22876	0.0008521602212
22877	0.000852113155
22878	0.0008520778206
22879	0.0008520339238
22880	0.0008519943843
22881	0.0008519380817
22882	0.0008519038918
22883	0.0008518619347
22884	0.0008518341345
22885	0.0008518022637
22886	0.0008517527309
22887	0.0008517182281
22888	0.0008516915858
22889	0.0008516625763
22890	0.0008516315552
22891	0.0008515870599
22892	0.0008515601165
22893	0.0008515245094
22894	0.0008515001868
22895	0.0008514573489
22896	0.0008514170577
22897	0.0008513893472
22898	0.0008513477177
22899	0.0008513210948
22900	0.0008512586545
22901	0.0008512282605
22902	0.0008511836609
22903	0.0008511448854
22904	0.0008511141254
22905	0.0008510488664
22906	0.0008510147469
22907	0.0008509670148
22908	0.0008509173577
22909	0.000850889892
22910	0.0008508487912
22911	0.0008508088087
22912	0.0008507690699
22913	0.0008507243276
22914	0.0008506844789
22915	0.0008506480211
22916	0.0008506022356
22917	0.00085055585
22918	0.0008505120671
22919	0.0008504745251
22920	0.0008504138189
22921	0.0008503637849
22922	0.0008503253713
22923	0.0008502916421
22924	0.0008502581984
22925	0.0008502275443
22926	0.0008501888164
22927	0.0008501458789
22928	0.0008501069888
22929	0.0008500507787
22930	0.0008500048227
22931	0.0008499734758
22932	0.0008499405147
22933	0.0008498722775
22934	0.0008498325813
22935	0.0008498041918
22936	0.0008497580755
22937	0.0008497257036
22938	0.0008496756117
22939	0.0008496373831
22940	0.0008496036869
22941	0.0008495642649
22942	0.0008495280959
22943	0.000849496573
22944	0.0008494715143
22945	0.0008494346914
22946	0.0008493966346
22947	0.0008493639515
22948	0.0008493218116
22949	0.0008492889951
22950	0.0008492566612
22951	0.0008492255652
22952	0.0008491881668
22953	0.0008491439152
22954	0.000849112643
22955	0.0008490712794
22956	0.0008490374132
22957	0.0008490125949
22958	0.0008489783654
22959	0.0008489376173
22960	0.0008489019949
22961	0.0008488742967
22962	0.0008488294974
22963	0.0008487949888
22964	0.0008487681924
22965	0.0008487301508
22966	0.0008486997601
22967	0.0008486565652
22968	0.0008486302666
22969	0.0008485847505
22970	0.0008485481164
22971	0.0008485105619
22972	0.0008484797597
22973	0.0008484452036
22974	0.0008484028348
22975	0.0008483707605
22976	0.0008483314859
22977	0.0008482939566
22978	0.0008482699349
22979	0.0008482390411
22980	0.0008481997605
22981	0.0008481505598
22982	0.0008481161814
22983	0.000848075612
22984	0.0008480367392
22985	0.0008479987717
22986	0.0008479716767
22987	0.0008479358543
22988	0.0008478941851
22989	0.0008478654776
22990	0.0008478317666
22991	0.000847797609
22992	0.0008477330221
22993	0.0008476978468
22994	0.0008476696807
22995	0.0008476209831
22996	0.0008475752312
22997	0.0008475261384
22998	0.0008474965
22999	0.0008474583787
23000	0.0008474296347
23001	0.0008473925146
23002	0.0008473678469
23003	0.0008473117046
23004	0.000847273351
23005	0.0008472290092
23006	0.0008471836027
23007	0.0008471474671
23008	0.0008471067699
23009	0.0008470743061
23010	0.0008470321053
23011	0.0008469940603
23012	0.000846961139
23013	0.0008469271642
23014	0.0008468898077
23015	0.0008468530061
23016	0.0008468085901
23017	0.0008467707059
23018	0.0008467332778
23019	0.0008467000042
23020	0.0008466615747
23021	0.0008466278813
23022	0.0008465869296
23023	0.000846561027
23024	0.0008465315977
23025	0.0008464957037
23026	0.0008464520441
23027	0.0008464214236
23028	0.0008463888963
23029	0.0008463556562
23030	0.0008463244222
23031	0.0008462977067
23032	0.0008462451094
23033	0.0008462105158
23034	0.0008461742349
23035	0.0008461399729
23036	0.0008460933535
23037	0.0008460524469
23038	0.0008460274761
23039	0.0008460014488
23040	0.0008459664714
23041	0.0008459311743
23042	0.0008458851838
23043	0.0008458562738
23044	0.0008458293907
23045	0.0008458011221
23046	0.0008457659589
23047	0.0008457317223
23048	0.0008456968662
23049	0.0008456659969
23050	0.0008456196983
23051	0.000845566892
23052	0.000845531634
23053	0.0008454967681
23054	0.0008454642207
23055	0.0008454315035
23056	0.0008453970541
23057	0.0008453518362
23058	0.0008453153052
23059	0.0008452829057
23060	0.0008452321251
23061	0.0008451986772
23062	0.0008451631428
23063	0.0008451111199
23064	0.0008450654224
23065	0.0008450339369
23066	0.0008449966983
23067	0.0008449599969
23068	0.0008449282776
23069	0.0008449018072
23070	0.0008448566002
23071	0.0008448245933
23072	0.0008447925746
23073	0.0008447599038
23074	0.000844715826
23075	0.0008446678635
23076	0.0008446352552
23077	0.0008446028038
23078	0.0008445660793
23079	0.000844539392
23080	0.0008445034676
23081	0.0008444635664
23082	0.0008444245227
23083	0.0008443846356
23084	0.0008443444023
23085	0.0008443111271
23086	0.0008442752137
23087	0.0008442242566
23088	0.0008441852451
23089	0.0008441537373
23090	0.0008441188246
23091	0.0008440860384
23092	0.000844042694
23093	0.0008439982139
23094	0.0008439671714
23095	0.0008439391839
23096	0.0008438885648
23097	0.000843857035
23098	0.0008438187095
23099	0.0008437807349
23100	0.0008437271406
23101	0.0008436937452
23102	0.0008436497403
23103	0.000843603418
23104	0.0008435734771
23105	0.0008435409493
23106	0.0008435086874
23107	0.0008434695324
23108	0.000843441855
23109	0.0008434068268
23110	0.0008433675995
23111	0.0008433341518
23112	0.0008432987544
23113	0.0008432509689
23114	0.000843213335
23115	0.0008431667348
23116	0.000843129346
23117	0.0008430994627
23118	0.000843056296
23119	0.0008430113661
23120	0.0008429783276
23121	0.0008429446476
23122	0.0008429118565
23123	0.0008428818842
23124	0.0008428448856
23125	0.0008428114718
23126	0.0008427734343
23127	0.0008427370868
23128	0.0008426804726
23129	0.0008426392382
23130	0.0008426015683
23131	0.0008425732189
23132	0.0008425435619
23133	0.0008425163191
23134	0.0008424787977
23135	0.0008424228589
23136	0.0008423952683
23137	0.0008423609728
23138	0.0008423311662
23139	0.0008423000762
23140	0.0008422655579
23141	0.000842224622
23142	0.0008421909973
23143	0.0008421518526
23144	0.0008421179481
23145	0.0008420747441
23146	0.0008420367678
23147	0.0008420071524
23148	0.0008419506756
23149	0.0008419118466
23150	0.0008418795349
23151	0.0008418456221
23152	0.0008418050622
23153	0.0008417729839
23154	0.0008417274399
23155	0.0008416898529
23156	0.0008416586984
23157	0.0008415947602
23158	0.0008415638737
23159	0.0008415356036
23160	0.0008415095256
23161	0.0008414759889
23162	0.0008414264913
23163	0.0008413833966
23164	0.0008413554464
23165	0.0008413286179
23166	0.0008412875957
23167	0.0008412419507
23168	0.0008411884342
23169	0.0008411542377
23170	0.000841119297
23171	0.0008410907582
23172	0.0008410638926
23173	0.0008410161469
23174	0.0008409752039
23175	0.0008409400099
23176	0.0008409111254
23177	0.0008408730902
23178	0.0008408293056
23179	0.0008407828008
23180	0.000840746003
23181	0.0008407116011
23182	0.0008406765962
23183	0.0008406399449
23184	0.0008406058893
23185	0.0008405711088
23186	0.0008405299286
23187	0.0008404844775
23188	0.00084044173
23189	0.0008404002619
23190	0.0008403687478
23191	0.0008403353386
23192	0.0008403028385
23193	0.0008402640566
23194	0.0008402214824
23195	0.0008401762348
23196	0.0008401359743
23197	0.0008400752357
23198	0.0008400333055
23199	0.0008400050052
23200	0.0008399618898
23201	0.0008399355012
23202	0.000839902067
23203	0.0008398696633
23204	0.0008398314497
23205	0.0008397908306
23206	0.0008397587278
23207	0.0008397234142
23208	0.0008396899435
23209	0.0008396606309
23210	0.000839613881
23211	0.0008395704764
23212	0.0008395320942
23213	0.0008395019497
23214	0.0008394544399
23215	0.0008393971874
23216	0.0008393505811
23217	0.0008392973114
23218	0.0008392561035
23219	0.00083922588
23220	0.0008391934896
23221	0.0008391485053
23222	0.0008391219717
23223	0.00083908485
23224	0.0008390469017
23225	0.0008389974936
23226	0.0008389635821
23227	0.000838924631
23228	0.0008388794742
23229	0.0008388496676
23230	0.0008388131109
23231	0.0008387874771
23232	0.0008387526086
23233	0.0008387225385
23234	0.0008386825894
23235	0.000838638317
23236	0.0008386081968
23237	0.0008385678236
23238	0.000838536827
23239	0.0008385067544
23240	0.0008384838534
23241	0.0008384401871
23242	0.0008384174543
23243	0.0008383894123
23244	0.0008383465466
23245	0.0008382865401
23246	0.0008382494599
23247	0.0008382052651
23248	0.0008381744526
23249	0.0008381217802
23250	0.00083808984
23251	0.0008380630204
23252	0.0008380341138
23253	0.0008380089678
23254	0.0008379804268
23255	0.0008379487668
23256	0.0008379148308
23257	0.0008378770354
23258	0.0008378332801
23259	0.0008377952194
23260	0.0008377480938
23261	0.0008377063424
23262	0.00083767303
23263	0.000837639914
23264	0.0008375840138
23265	0.0008375504502
23266	0.0008375205119
23267	0.000837486241
23268	0.0008374429909
23269	0.0008373944959
23270	0.0008373600015
23271	0.0008373297497
23272	0.0008372969503
23273	0.0008372610024
23274	0.0008372173508
23275	0.000837188179
23276	0.0008371487354
23277	0.0008371176333
23278	0.000837079959
23279	0.0008370453855
23280	0.0008370138201
23281	0.0008369772483
23282	0.0008369394378
23283	0.0008368998591
23284	0.0008368696721
23285	0.0008368315773
23286	0.0008367974807
23287	0.0008367690427
23288	0.0008367303932
23289	0.0008366982798
23290	0.0008366505184
23291	0.0008366095845
23292	0.0008365556657
23293	0.0008365108212
23294	0.0008364748033
23295	0.0008364369723
23296	0.0008363962199
23297	0.0008363591692
23298	0.0008363252049
23299	0.0008362967417
23300	0.0008362634725
23301	0.0008362117955
23302	0.0008361734148
23303	0.0008361475268
23304	0.0008361086342
23305	0.0008360788938
23306	0.0008360490142
23307	0.0008360171339
23308	0.0008359833286
23309	0.0008359438762
23310	0.0008359002128
23311	0.0008358659922
23312	0.0008358281067
23313	0.0008357905529
23314	0.00083575778
23315	0.0008357252544
23316	0.0008356997067
23317	0.0008356574581
23318	0.000835610504
23319	0.0008355662854
23320	0.0008355243881
23321	0.0008354842356
23322	0.0008354515688
23323	0.0008354230593
23324	0.0008353808918
23325	0.0008353510501
23326	0.0008353111547
23327	0.0008352767202
23328	0.0008352393472
23329	0.0008352104356
23330	0.0008351795878
23331	0.0008351527419
23332	0.0008351158772
23333	0.0008350777812
23334	0.0008350460192
23335	0.0008350001717
23336	0.0008349605643
23337	0.0008349184678
23338	0.0008348802809
23339	0.0008348462214
23340	0.0008348096543
23341	0.0008347799218
23342	0.0008347392698
23343	0.0008347095672
23344	0.0008346777815
23345	0.0008346498695
23346	0.0008346017383
23347	0.000834560101
23348	0.0008345317079
23349	0.0008344963165
23350	0.0008344662461
23351	0.0008344162028
23352	0.0008343803531
23353	0.0008343433644
23354	0.0008343045972
23355	0.0008342582657
23356	0.000834217713
23357	0.0008341851492
23358	0.0008341367887
23359	0.0008341003269
23360	0.0008340533663
23361	0.000834024418
23362	0.0008339733287
23363	0.0008339366956
23364	0.0008339044547
23365	0.0008338742593
23366	0.0008338405956
23367	0.0008338113473
23368	0.0008337719473
23369	0.000833727323
23370	0.0008336916945
23371	0.0008336529355
23372	0.0008336271144
23373	0.0008336018829
23374	0.0008335571984
23375	0.0008335257234
23376	0.0008334740794
23377	0.0008334315525
23378	0.0008333964155
23379	0.0008333604597
23380	0.0008333346281
23381	0.0008333028511
23382	0.0008332758686
23383	0.0008332418433
23384	0.0008332055228
23385	0.000833182469
23386	0.0008331450998
23387	0.0008331130694
23388	0.0008330762253
23389	0.0008330475122
23390	0.000833018434
23391	0.0008329766884
23392	0.0008329174396
23393	0.0008328669528
23394	0.000832843617
23395	0.000832809481
23396	0.0008327760675
23397	0.0008327300677
23398	0.0008327016997
23399	0.0008326661158
23400	0.0008326324235
23401	0.0008325813114
23402	0.000832544586
23403	0.000832492053
23404	0.0008324465755
23405	0.0008324038321
23406	0.0008323641424
23407	0.0008323343323
23408	0.0008322889222
23409	0.000832262335
23410	0.0008322308107
23411	0.0008321909004
23412	0.0008321477129
23413	0.0008320987724
23414	0.0008320702371
23415	0.0008320319855
23416	0.0008320035384
23417	0.000831972184
23418	0.0008319441029
23419	0.0008319142333
23420	0.000831880468
23421	0.000831848656
23422	0.0008318123433
23423	0.0008317794352
23424	0.0008317477466
23425	0.0008317188537
23426	0.0008316789462
23427	0.0008316491453
23428	0.0008316136332
23429	0.00083157493
23430	0.0008315382678
23431	0.0008314959089
23432	0.0008314627692
23433	0.0008314291596
23434	0.0008313942769
23435	0.0008313546911
23436	0.0008313266301
23437	0.0008312894867
23438	0.0008312599453
23439	0.0008312121099
23440	0.0008311840507
23441	0.0008311598334
23442	0.0008311288407
23443	0.0008310880864
23444	0.0008310571579
23445	0.0008310259766
23446	0.000830987674
23447	0.0008309563023
23448	0.0008309261485
23449	0.0008308680686
23450	0.0008308241455
23451	0.0008307733464
23452	0.0008307448516
23453	0.0008307094646
23454	0.0008306726257
23455	0.0008306297549
23456	0.000830580146
23457	0.0008305565095
23458	0.0008305093536
23459	0.0008304639954
23460	0.0008304389254
23461	0.0008304115977
23462	0.0008303648096
23463	0.0008303248774
23464	0.0008302849932
23465	0.000830238231
23466	0.0008301878727
23467	0.0008301525324
23468	0.0008301182235
23469	0.0008300805785
23470	0.0008300443332
23471	0.0008299937363
23472	0.0008299650108
23473	0.0008299059571
23474	0.0008298726124
23475	0.0008298355786
23476	0.0008298044337
23477	0.0008297755085
23478	0.0008297384918
23479	0.0008296963423
23480	0.0008296518495
23481	0.0008296247877
23482	0.0008295933527
23483	0.0008295556511
23484	0.000829518043
23485	0.0008294862864
23486	0.000829445073
23487	0.0008294180345
23488	0.0008293847906
23489	0.0008293436915
23490	0.000829316889
23491	0.0008292812196
23492	0.0008292449828
23493	0.0008292155197
23494	0.0008291821902
23495	0.0008291535629
23496	0.0008290994086
23497	0.000829060845
23498	0.0008290200232
23499	0.0008289761728
23500	0.0008289342762
23501	0.0008289050419
23502	0.0008288589786
23503	0.000828827025
23504	0.000828774197
23505	0.0008287419187
23506	0.0008287149028
23507	0.0008286833688
23508	0.0008286529325
23509	0.0008286087601
23510	0.0008285674267
23511	0.0008285275928
23512	0.0008284839201
23513	0.0008284379051
23514	0.000828404202
23515	0.0008283592248
23516	0.0008283214283
23517	0.0008282792867
23518	0.0008282333647
23519	0.000828197529
23520	0.0008281619645
23521	0.000828128633
23522	0.0008280910538
23523	0.0008280620608
23524	0.0008280282215
23525	0.000827992
23526	0.000827957412
23527	0.0008279105637
23528	0.0008278744131
23529	0.0008278353017
23530	0.0008277981892
23531	0.0008277666604
23532	0.0008277301265
23533	0.0008276988865
23534	0.0008276616366
23535	0.0008276224135
23536	0.0008275832065
23537	0.0008275497577
23538	0.00082752085
23539	0.0008274856471
23540	0.0008274368274
23541	0.0008273947716
23542	0.0008273703859
23543	0.0008273343812
23544	0.0008273073402
23545	0.0008272803626
23546	0.0008272535745
23547	0.0008272115473
23548	0.000827169349
23549	0.000827141386
23550	0.0008271183138
23551	0.0008270965509
23552	0.0008270577905
23553	0.0008270314707
23554	0.0008269830915
23555	0.000826958119
23556	0.0008269110159
23557	0.0008268790721
23558	0.0008268473533
23559	0.0008268168653
23560	0.0008267776394
23561	0.0008267428495
23562	0.0008267077087
23563	0.0008266697522
23564	0.0008266289827
23565	0.0008265889288
23566	0.000826554508
23567	0.0008265248403
23568	0.0008264936967
23569	0.0008264504774
23570	0.0008264212322
23571	0.0008263733479
23572	0.000826336704
23573	0.0008262787948
23574	0.0008262446791
23575	0.0008262117729
23576	0.0008261627762
23577	0.0008261285478
23578	0.0008260925017
23579	0.0008260493475
23580	0.0008260220877
23581	0.0008259902978
23582	0.0008259517841
23583	0.0008259203519
23584	0.0008258842927
23585	0.0008258432068
23586	0.0008258079728
23587	0.0008257824504
23588	0.0008257327292
23589	0.0008257004284
23590	0.000825654244
23591	0.0008256252625
23592	0.000825601043
23593	0.0008255638731
23594	0.0008255347167
23595	0.0008254805328
23596	0.0008254451778
23597	0.0008254197509
23598	0.0008253841943
23599	0.0008253481764
23600	0.0008253172095
23601	0.0008252914307
23602	0.0008252532765
23603	0.0008252251547
23604	0.0008251755085
23605	0.0008251315693
23606	0.0008251072458
23607	0.0008250797537
23608	0.0008250475585
23609	0.000825012078
23610	0.0008249759535
23611	0.0008249333597
23612	0.0008248982645
23613	0.0008248704327
23614	0.0008248350067
23615	0.00082481099
23616	0.0008247558068
23617	0.0008247223941
23618	0.0008246936046
23619	0.0008246601257
23620	0.0008246141688
23621	0.0008245777462
23622	0.0008245525812
23623	0.0008245096516
23624	0.0008244836253
23625	0.0008244411689
23626	0.0008244055582
23627	0.0008243742587
23628	0.000824337083
23629	0.0008242965492
23630	0.000824261314
23631	0.0008242280747
23632	0.0008242037074
23633	0.0008241713549
23634	0.0008241360542
23635	0.0008240973728
23636	0.0008240654404
23637	0.0008240302182
23638	0.0008239873673
23639	0.0008239564365
23640	0.0008239240764
23641	0.0008238747425
23642	0.0008238265706
23643	0.0008237959163
23644	0.000823733974
23645	0.0008237028834
23646	0.0008236671485
23647	0.0008236366639
23648	0.0008236078029
23649	0.0008235784288
23650	0.0008235456141
23651	0.0008235176763
23652	0.0008234834987
23653	0.000823447038
23654	0.0008234123528
23655	0.0008233753223
23656	0.00082334459
23657	0.0008233072683
